time (sec), y-accel
2.68865013123,0.00352783203125, 0.05408
2.69072008133,-0.00074462890625, 0.01408
2.69278812408,-0.00391845703125, -0.01392
2.69484400749,-0.00245361328125, -0.00192
2.69691109657,-0.00111083984375, 0.00608
2.69897007942,-0.00172119140625, 0.02608
2.70103907585,-1.220703125e-05, 0.02608
2.70310306549,0.00157470703125, 0.01808
2.70516705513,0.00242919921875, -0.03392
2.70723009109,0.00584716796875, -0.00992
2.70929598808,0.00401611328125, 0.00208
2.7114109993,0.00194091796875, -0.00592
2.71346712112,-0.00196533203125, 0.00608
2.71554803848,-0.00147705078125, -0.00992
2.71760892868,-0.00111083984375, 0.01408
2.71967506409,-0.00208740234375, -0.01792
2.72174096107,-0.00318603515625, -0.03792
2.72380805016,0.00169677734375, -0.02992
2.72587394714,0.00230712890625, -0.00592
2.72793602943,0.00242919921875, 0.01408
2.73001194,0.00267333984375, -0.01792
2.73207807541,0.00047607421875, -0.02592
2.73414611816,-0.00123291015625, -0.02592
2.73620200157,0.00072021484375, -0.04192
2.738270998,-1.220703125e-05, -0.04992
2.74033308029,-0.00147705078125, -0.02592
2.74244809151,-0.00281982421875, 0.04608
2.74451494217,0.00133056640625, 0.02608
2.74658513069,0.00352783203125, -0.00992
2.74865198135,0.00389404296875, -0.00992
2.7507109642,0.00072021484375, 0.05008
2.75278115273,-0.00196533203125, 0.05808
2.75484108925,-0.00220947265625, 0.02608
2.75690793991,-0.00062255859375, 0.02208
2.75896596909,0.00072021484375, -0.02592
2.76103615761,0.00218505859375, 0.01408
2.76309704781,0.00010986328125, 0.00608
2.76516294479,-0.00025634765625, -0.01392
2.76722002029,0.00279541015625, 0.00608
2.76928901672,0.00364990234375, -0.00992
2.77139902115,0.00120849609375, -0.00592
2.77345705032,-1.220703125e-05, 0.06208
2.77552914619,-0.00159912109375, 0.03808
2.77761697769,0.00230712890625, 0.03408
2.77969813347,0.00120849609375, 0.00608
2.78176808357,0.00133056640625, 0.01008
2.78382396698,-0.00025634765625, -0.00592
2.78589105606,0.00084228515625, -0.00992
2.78795194626,-0.00050048828125, 0.04208
2.79002213478,0.00450439453125, 0.06208
2.79208302498,0.00255126953125, 0.03008
2.7941660881,0.00145263671875, 0.01008
2.79622912407,-0.00306396484375, -0.00592
2.79829502106,-0.00111083984375, 0.01808
2.80035710335,0.00194091796875, -0.01392
2.80246806145,-0.00111083984375, 0.01408
2.80453515053,-0.00025634765625, 0.00608
2.80659198761,-0.00147705078125, 0.00208
2.80865812302,-0.00196533203125, -0.01392
2.81073093414,-0.00281982421875, 0.01008
2.81279611588,-0.00281982421875, 0.03408
2.81485915184,-0.00318603515625, 0.00208
2.81692504883,-0.00086669921875, 0.01808
2.81898713112,-1.220703125e-05, 0.06208
2.8210580349,0.00047607421875, 0.02608
2.82311892509,0.00084228515625, 0.00208
2.82518315315,-0.00013427734375, -0.00592
2.8272550106,0.00230712890625, -0.02192
2.8293170929,0.00096435546875, 0.00608
2.83143210411,0.00242919921875, -0.00192
2.83350014687,-0.00269775390625, -0.03392
2.83557605743,-0.00233154296875, -0.02192
2.83764505386,-0.00294189453125, 0.00608
2.83970212936,-0.00184326171875, -0.02192
2.84177613258,0.00157470703125, -0.00592
2.84383392334,-0.00062255859375, -0.00192
2.84590315819,-0.00111083984375, 0.03008
2.84796309471,-0.00013427734375, 0.01008
2.8500430584,0.00072021484375, 0.01808
2.85210704803,-0.00037841796875, 0.02208
2.85417413712,0.00255126953125, -0.01392
2.85623598099,0.00267333984375, -0.03392
2.85829901695,0.00010986328125, -0.01792
2.86036014557,-0.00037841796875, -0.00192
2.86246705055,0.00218505859375, 0.02208
2.86453413963,0.00255126953125, -0.01392
2.86661696434,-0.00050048828125, 0.01808
2.8687081337,-0.00245361328125, 0.05008
2.87077903748,-0.00220947265625, 0.04608
2.87284207344,0.00084228515625, 0.05808
2.87491202354,0.00230712890625, 0.02608
2.87696814537,0.00303955078125, 0.00608
2.87903809547,-0.00184326171875, 0.02608
2.88109993935,-0.00098876953125, 0.05008
2.88323807716,0.00242919921875, 0.03408
2.88531112671,0.00023193359375, 0.02208
2.88738298416,-0.00172119140625, 0.04208
2.88943696022,0.00047607421875, 0.02208
2.891518116,-0.00098876953125, 0.02608
2.89357495308,-0.00330810546875, 0.01408
2.89564013481,-0.00330810546875, -0.02592
2.89770197868,0.00218505859375, -0.00992
2.8997759819,-0.00416259765625, 0.04208
2.90183615685,-0.00269775390625, 0.00208
2.90390515327,-0.00281982421875, 0.00208
2.9059650898,-0.00098876953125, -0.00592
2.90803194046,0.00120849609375, 0.01008
2.91008901596,-0.00013427734375, 0.05808
2.91216015816,0.00010986328125, 0.03808
2.91421794891,0.00023193359375, -0.00992
2.91628909111,0.00108642578125, -0.00192
2.91835093498,0.00145263671875, -0.04592
2.92047405243,0.00291748046875, -0.04192
2.92255711555,0.00377197265625, -0.01392
2.92462205887,0.00120849609375, -0.01392
2.92668604851,-0.00050048828125, -0.00592
2.92875409126,0.00194091796875, -0.00592
2.93081593513,0.00340576171875, 0.02608
2.93288493156,-0.00037841796875, 0.05808
2.93494701385,-0.00111083984375, 0.01008
2.93701696396,-0.00172119140625, 0.00608
2.93908500671,-0.00086669921875, 0.03408
2.94115710258,0.00194091796875, 0.05408
2.94321393967,0.00291748046875, 0.00208
2.94528198242,0.00670166015625, -0.07792
2.94734215736,-0.00111083984375, -0.05792
2.94940900803,-0.00770263671875, 0.00608
2.95147895813,0.0102416992187, -0.00592
2.95355701447,0.0180541992187, -0.03392
2.95564007759,-0.0167358398438, -0.03392
2.95769906044,-0.0245483398438, 0.03808
2.9597671032,0.0134155273437, -0.06192
2.96182703972,0.0256225585937, -0.14192
2.9638941288,0.0179321289062, -0.10192
2.96595096588,-0.0261352539063, 0.15808
2.96801614761,-0.0299194335938, -0.69792
2.97007513046,0.00084228515625, 1.22608
2.97214603424,0.0305053710937, -0.06192
2.97420406342,0.00816650390625, -0.20592
2.9762699604,-0.00611572265625, -0.22192
2.97833013535,0.00059814453125, -0.12192
2.98045015335,-0.0127075195313, 0.00208
2.9825220108,-0.0222290039063, 0.19408
2.98457813263,0.00487060546875, 0.06608
2.98665904999,0.0510131835937, -0.16992
2.9887149334,0.00950927734375, -0.16992
2.99078798294,-0.00843505859375, -0.02192
2.99284505844,-0.0327270507813, 0.15808
2.99491500854,-0.0102661132813, 0.17008
2.99697709084,0.0204956054687, 0.05408
2.9990439415,0.0230590820312, -0.05392
